"","X","Unique.Id","indicator_id","geo_type_id","measurement_type_id","internal_id","subtopic_id","name","Measure","geo_type_name","description","geo_entity_id","geo_entity_name","year_description","data_value","lon","lat","Address","zipcode"
"450",453,412501,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",307,"Gramercy Park - Murray Hill","Annual Average 2016",30.14,-73.9844722,40.7367783,"243 3rd Ave, New York, NY 10003, USA","10003"
"451",454,412504,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",308,"Greenwich Village - SoHo","Annual Average 2016",25.93,-74.0029883,40.723301,"501 Broome St, New York, NY 10013, USA","10013"
"452",455,412507,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",309,"Union Square - Lower East Side","Annual Average 2016",24.49,-73.9761295,40.7127869,"East River Promenade, New York, NY 10002, USA","10002"
"453",456,412510,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",310,"Lower Manhattan","Annual Average 2016",26.15,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"454",457,412513,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",401,"Long Island City - Astoria","Annual Average 2016",20.91,-73.9234619,40.7643574,"3094 31st St, Astoria, NY 11102, USA","11102"
"455",458,412516,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",402,"West Queens","Annual Average 2016",20.53,-73.7529749,40.7772409,"32-2 West Dr, Little Neck, NY 11363, USA","11363"
"456",459,412519,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",403,"Flushing - Clearview","Annual Average 2016",18.24,-73.777482,40.7593085,"4250 Clearview Expressway Service Road, Bayside, NY 11361, USA","11361"
"457",460,412522,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",404,"Bayside - Little Neck","Annual Average 2016",16.43,-73.739473,40.7669896,"247-21 Northern Blvd, Douglaston, NY 11363, USA","11363"
"458",461,412525,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",405,"Ridgewood - Forest Hills","Annual Average 2016",18.65,-73.8442894,40.7219087,"107-55 Queens Blvd, Forest Hills, NY 11375, USA","11375"
"459",462,412528,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",406,"Fresh Meadows","Annual Average 2016",18.09,-73.7801447,40.7335179,"73-15 192nd St, Flushing, NY 11366, USA","11366"
"460",463,412531,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",407,"Southwest Queens","Annual Average 2016",17.8,-73.7948516,40.7282239,"7424 175th St, Fresh Meadows, NY 11366, USA","11366"
"461",464,412534,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",408,"Jamaica","Annual Average 2016",17.56,-73.7889689,40.702677,"103-20 169th St, Jamaica, NY 11433, USA","11433"
"462",465,412537,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",409,"Southeast Queens","Annual Average 2016",16.16,-73.8398084,40.6572736,"16004 Cross Bay Blvd, Howard Beach, NY 11414, USA","11414"
"463",466,412540,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",410,"Rockaways","Annual Average 2016",11.72,-73.7977928,40.592658,"PO Box920898, Arverne, NY 11692, United States","11692"
"464",467,412543,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",501,"Port Richmond","Annual Average 2016",17.47,-74.1254641,40.6354914,"124 Bodine St, Staten Island, NY 10310, USA","10310"
"465",468,412546,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",502,"Stapleton - St. George","Annual Average 2016",14.93,-74.0783714,40.6270496,"135 Canal St, Staten Island, NY 10304, USA","10304"
"466",469,412549,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",503,"Willowbrook","Annual Average 2016",14.11,-74.1384762,40.6031598,"1038 Willowbrook Rd, Staten Island, NY 10314, USA","10314"
"467",470,412552,375,3,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF42","Neighborhood (UHF 42)",504,"South Beach - Tottenville","Annual Average 2016",11.52,-74.0668076,40.5903824,"280 Father Capodanno Blvd, Staten Island, NY 10305, USA","10305"
"468",471,412555,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",101,"Kingsbridge - Riverdale","Annual Average 2016",16.04,-73.9024298,40.883563,"3450 Kingsbridge Ave, Bronx, NY 10463, USA","10463"
"469",472,412558,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",102,"Northeast Bronx","Annual Average 2016",17.52,-73.8648268,40.8447819,"60 Metropolitan Oval, Bronx, NY 10462, USA","10462"
"470",473,412561,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",103,"Fordham - Bronx Pk","Annual Average 2016",17.93,-73.8945473,40.8648137,"Poe Park, Grand Concourse bet. E. 192 St. and, E Kingsbridge Rd, Bronx, NY 10458, United States","10458"
"471",474,412564,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",104,"Pelham - Throgs Neck","Annual Average 2016",17.92,-73.8053262,40.8119378,"140 Pennyfield Ave, Bronx, NY 10465, USA","10465"
"472",475,412567,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",201,"Greenpoint","Annual Average 2016",21.44,-73.9515032,40.7304701,"210 Greenpoint Ave, Brooklyn, NY 11222, USA","11222"
"473",476,412570,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",202,"Downtown - Heights - Slope","Annual Average 2016",21.65,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"474",477,412573,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",20.2,-73.9422324,40.6694022,"792 Eastern Pkwy, Brooklyn, NY 11213, USA","11213"
"475",478,412576,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",204,"East New York","Annual Average 2016",18.26,-73.8759245,40.6590529,"997 Elton St, Brooklyn, NY 11208, USA","11208"
"476",479,412579,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",205,"Sunset Park","Annual Average 2016",19.32,-74.0157776,40.64655,"5194 3rd Ave, Brooklyn, NY 11220, USA","11220"
"477",480,412582,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",206,"Borough Park","Annual Average 2016",18.87,-73.9921028,40.6350319,"4822 13th Ave, Brooklyn, NY 11219, USA","11219"
"478",481,412585,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",207,"East Flatbush - Flatbush","Annual Average 2016",18.86,-73.9486519,40.639045,"1910 Nostrand Ave, Brooklyn, NY 11226, USA","11226"
"479",482,412588,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",208,"Canarsie - Flatlands","Annual Average 2016",15.3,-73.9321664,40.6232714,"4502 Avenue L, Brooklyn, NY 11234, USA","11234"
"480",483,412591,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",17.78,-74.0298767,40.6263732,"8201 3rd Ave, Brooklyn, NY 11209, USA","11209"
"481",484,412594,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",15.62,-73.9707016,40.5755438,"145 Sea Breeze Ave, Brooklyn, NY 11224, USA","11224"
"482",485,412597,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",211,"Williamsburg - Bushwick","Annual Average 2016",20.82,-73.9570696,40.7081156,"311 Broadway, Brooklyn, NY 11211, USA","11211"
"483",486,412600,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",301,"Washington Heights","Annual Average 2016",19.85,-73.9393554,40.8417082,"3335 Broadway, New York, NY 10032, USA","10032"
"484",487,412603,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",302,"Central Harlem - Morningside Heights","Annual Average 2016",22.19,-73.9624327,40.8089564,"Mathematics Hall, 2990 Broadway, New York, NY 10027, USA","10027"
"485",488,412606,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",303,"East Harlem","Annual Average 2016",22.19,-73.9389213,40.7957399,"2237 2nd Ave, New York, NY 10029, USA","10029"
"486",489,412609,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",304,"Upper West Side","Annual Average 2016",23.15,-73.9753676,40.7870106,"525 Amsterdam Ave, New York, NY 10024, USA","10024"
"487",490,412612,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",401,"Long Island City - Astoria","Annual Average 2016",20.91,-73.9234619,40.7643574,"3094 31st St, Astoria, NY 11102, USA","11102"
"488",491,412615,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",402,"West Queens","Annual Average 2016",20.53,-73.7529749,40.7772409,"32-2 West Dr, Little Neck, NY 11363, USA","11363"
"489",492,412618,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",403,"Flushing - Clearview","Annual Average 2016",18.23,-73.777482,40.7593085,"4250 Clearview Expressway Service Road, Bayside, NY 11361, USA","11361"
"490",493,412621,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",405,"Ridgewood - Forest Hills","Annual Average 2016",18.65,-73.8442894,40.7219087,"107-55 Queens Blvd, Forest Hills, NY 11375, USA","11375"
"491",494,412624,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",407,"Southwest Queens","Annual Average 2016",17.8,-73.7948516,40.7282239,"7424 175th St, Fresh Meadows, NY 11366, USA","11366"
"492",495,412627,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",408,"Jamaica","Annual Average 2016",17.56,-73.7889689,40.702677,"103-20 169th St, Jamaica, NY 11433, USA","11433"
"493",496,412630,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",409,"Southeast Queens","Annual Average 2016",16.16,-73.8398084,40.6572736,"16004 Cross Bay Blvd, Howard Beach, NY 11414, USA","11414"
"494",497,412633,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",410,"Rockaways","Annual Average 2016",11.72,-73.7977928,40.592658,"PO Box920898, Arverne, NY 11692, United States","11692"
"495",498,412636,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",305307,"Upper East Side-Gramercy","Annual Average 2016",27.31,-73.9582308,40.7693371,"1395 2nd Ave, New York, NY 10021, USA","10021"
"496",499,412639,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",306308,"Chelsea-Village  ","Annual Average 2016",27.55,-74.0013737,40.7465004,"404 W 23rd St, New York, NY 10011, USA","10011"
"497",500,412642,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",309310,"Union Square-Lower Manhattan","Annual Average 2016",25.01,-73.9910835,40.7358633,"97 E 15th St, New York, NY 10003, USA","10003"
"498",501,412645,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",404406,"Bayside Little Neck-Fresh Meadows","Annual Average 2016",17.1,-73.7683627,40.7601388,"214-20 Northern Blvd, Bayside, NY 11361, USA","11361"
"499",502,412648,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",501502,"Northern SI","Annual Average 2016",15.81,-74.1075022,40.6125128,"2 Dobbs Pl, Staten Island, NY 10301, USA","10301"
"500",503,412651,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",503504,"Southern SI","Annual Average 2016",12.48,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"501",504,412654,375,4,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","UHF34","Neighborhood (UHF 34)",105106107,"South Bronx","Annual Average 2016",20.38,-73.9184261,40.81767,"360 E 151st St, Bronx, NY 10455, USA","10455"
"502",505,412657,375,6,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","Citywide","Citywide",1,"New York City","Annual Average 2016",17.58,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","10007"
"503",506,412660,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",101,"Financial District (CD1)","Annual Average 2016",26.27,-74.0082787,40.7077143,"26 Liberty St, New York, NY 10005, USA","10005"
"504",507,412663,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",102,"Greenwich Village and Soho (CD2)","Annual Average 2016",25.94,-73.9979716,40.7278058,"Off-Campus Housing, New York, NY 10012, USA","10012"
"505",508,412666,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",103,"Lower East Side and Chinatown (CD3)","Annual Average 2016",24,-73.9970307,40.7157509,"20 Elizabeth St, New York, NY 10013, USA","10013"
"506",509,412669,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",104,"Clinton and Chelsea (CD4)","Annual Average 2016",26.68,-73.9915613,40.7575867,"330 W 42nd St, New York, NY 10036, USA","10036"
"507",510,412672,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",105,"Midtown (CD5)","Annual Average 2016",31.64,-73.9840195,40.7549309,"42 St-Bryant Park Subway Station, New York, NY 10018, USA","10018"
"508",511,412675,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2016",28.4,-73.9772417,40.7336112,"518 E 20th St, New York, NY 10009, USA","10009"
"509",512,412678,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",107,"Upper West Side (CD7)","Annual Average 2016",23.15,-73.9753676,40.7870106,"525 Amsterdam Ave, New York, NY 10024, USA","10024"
"510",513,412681,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",108,"Upper East Side (CD8)","Annual Average 2016",24.91,-73.9565551,40.7735649,"235 E 78th St, New York, NY 10075, USA","10075"
"511",514,412684,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",109,"Morningside Heights and Hamilton Heights (CD9)","Annual Average 2016",22,-73.957341,40.815638,"16 Old Broadway, New York, NY 10027, USA","10027"
"512",515,412687,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",110,"Central Harlem (CD10)","Annual Average 2016",22.27,-73.9499018,40.7973402,"9 W 110th St, New York, NY 10026, USA","10026"
"513",516,412690,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",111,"East Harlem (CD11)","Annual Average 2016",22.09,-73.9428147,40.8002976,"1664 Park Ave, New York, NY 10035, USA","10035"
"514",517,412693,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",112,"Washington Heights and Inwood (CD12)","Annual Average 2016",19.36,-73.9216022,40.8655733,"Messiah Mission Church, 202 Sherman Ave, New York, NY 10034, USA","10034"
"515",518,412696,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",201,"Mott Haven and Melrose (CD1)","Annual Average 2016",20.84,-73.9128734,40.8196463,"3024 3rd Ave, Bronx, NY 10455, USA","10455"
"516",519,412699,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",202,"Hunts Point and Longwood (CD2)","Annual Average 2016",19.79,-73.8920959,40.8211124,"1029 East 163rd Street, 3rd Floor, Bronx, NY 10459, United States","10459"
"517",520,412702,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",203,"Morrisania and Crotona (CD3)","Annual Average 2016",20.07,-73.8904307,40.8462275,"1975 Crotona Ave, Bronx, NY 10457, USA","10457"
"518",521,412705,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",204,"Highbridge and Concourse (CD4)","Annual Average 2016",21.21,-73.9271294,40.836916,"1164 Ogden Ave, Bronx, NY 10452, USA","10452"
"519",522,412708,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",205,"Fordham and University Heights (CD5)","Annual Average 2016",21.18,-73.9129619,40.861927,"209 W Fordham Rd, Bronx, NY 10468, USA","10468"
"520",523,412711,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",206,"Belmont and East Tremont (CD6)","Annual Average 2016",19.86,-73.864427,40.8410515,"1597 White Plains Rd, Bronx, NY 10460, USA","10460"
"521",524,412714,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",207,"Kingsbridge Heights and Bedford (CD7)","Annual Average 2016",19.15,-73.9006631,40.8776345,"5900, 3101 Kingsbridge Terrace, Bronx, NY 10463, United States","10463"
"522",525,412717,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",208,"Riverdale and Fieldston (CD8)","Annual Average 2016",16.04,-73.9069954,40.8859211,"3525 Riverdale Ave, Bronx, NY 10463, USA","10463"
"523",526,412720,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",209,"Parkchester and Soundview (CD9)","Annual Average 2016",18.81,-73.8566087,40.8382522,"1690 Metropolitan Ave, Bronx, NY 10462, USA","10462"
"524",527,412723,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2016",17.23,-73.8213213,40.818399,"327 Swinton Ave, Bronx, NY 10465, USA","10465"
"525",528,412726,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",211,"Morris Park and Bronxdale (CD11)","Annual Average 2016",17.91,-73.8596912,40.8476095,"1824 Bronxdale Ave, Bronx, NY 10462, USA","10462"
"526",529,412729,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",212,"Williamsbridge and Baychester (CD12)","Annual Average 2016",16.93,-73.8566087,40.8776859,"3635 Paulding Ave, Bronx, NY 10469, USA","10469"
"527",530,412732,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",301,"Greenpoint and Williamsburg (CD1)","Annual Average 2016",21.38,-73.9515032,40.7304701,"210 Greenpoint Ave, Brooklyn, NY 11222, USA","11222"
"528",531,412735,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",302,"Fort Greene and Brooklyn Heights (CD2)","Annual Average 2016",22.16,-73.9741874,40.6920638,"160 Washington Park, Brooklyn, NY 11205, USA","11205"
"529",532,412738,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",303,"Bedford Stuyvesant (CD3)","Annual Average 2016",20.79,-73.9417735,40.6872176,"584 Gates Ave, Brooklyn, NY 11221, USA","11221"
"530",533,412741,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",304,"Bushwick (CD4)","Annual Average 2016",19.82,-73.9170604,40.6957755,"338 Wilson Ave, Brooklyn, NY 11221, USA","11221"
"531",534,412744,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",305,"East New York and Starrett City (CD5)","Annual Average 2016",17.83,-73.880203,40.6489978,"155 Elmira Loop, Brooklyn, NY 11239, USA","11239"
"532",535,412747,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",306,"Park Slope and Carroll Gardens (CD6)","Annual Average 2016",21.17,-73.9814228,40.6710672,"374 4th St, Brooklyn, NY 11215, USA","11215"
"533",536,412750,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",307,"Sunset Park (CD7)","Annual Average 2016",19.44,-74.0157776,40.64655,"5194 3rd Ave, Brooklyn, NY 11220, USA","11220"
"534",537,412753,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",308,"Crown Heights and Prospect Heights (CD8)","Annual Average 2016",20.74,-73.9422324,40.6694022,"792 Eastern Pkwy, Brooklyn, NY 11213, USA","11213"
"535",538,412756,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",309,"South Crown Heights and Lefferts Gardens (CD9)","Annual Average 2016",20.11,-73.9425224,40.6658465,"385 Kingston Ave, Brooklyn, NY 11225, USA","11225"
"536",539,412759,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",310,"Bay Ridge and Dyker Heights (CD10)","Annual Average 2016",18.54,-74.0074524,40.6202809,"7418 13th Ave, Brooklyn, NY 11228, USA","11228"
"537",540,412762,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",311,"Bensonhurst (CD11)","Annual Average 2016",18.05,-73.9921833,40.6139307,"7124 19th Ave, Brooklyn, NY 11204, USA","11204"
"538",541,412765,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",312,"Borough Park (CD12)","Annual Average 2016",19.12,-73.9921028,40.6350319,"4822 13th Ave, Brooklyn, NY 11219, USA","11219"
"539",542,412768,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",313,"Coney Island (CD13)","Annual Average 2016",14.64,-73.9748754,40.5742632,"602 Surf Ave, Brooklyn, NY 11224, USA","11224"
"540",543,412771,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",314,"Flatbush and Midwood (CD14)","Annual Average 2016",18.29,-73.96151,40.629722,"812 East 16th Street, Brooklyn, NY 11230, USA","11230"
"541",544,412774,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",315,"Sheepshead Bay (CD15)","Annual Average 2016",15.91,-73.9457538,40.5953955,"4361 Bedford Ave, Brooklyn, NY 11229, USA","11229"
"542",545,412777,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",316,"Brownsville (CD16)","Annual Average 2016",19.29,-73.9125304,40.665214,"632 Thomas S Boyland St, Brooklyn, NY 11212, USA","11212"
"543",546,412780,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",317,"East Flatbush (CD17)","Annual Average 2016",18.94,-73.9299899,40.6481656,"1011 Utica Ave, Brooklyn, NY 11203, USA","11203"
"544",547,412783,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",318,"Flatlands and Canarsie (CD18)","Annual Average 2016",15.36,-73.9032937,40.6419051,"9321 Flatlands Ave, Brooklyn, NY 11236, USA","11236"
"545",548,412786,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",401,"Long Island City and Astoria (CD1)","Annual Average 2016",20.07,-73.9234619,40.7643574,"3094 31st St, Astoria, NY 11102, USA","11102"
"546",549,412789,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",402,"Woodside and Sunnyside (CD2)","Annual Average 2016",20.79,-73.9036487,40.7512123,"34-21 58th St, Woodside, NY 11377, USA","11377"
"547",550,412792,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",403,"Jackson Heights (CD3)","Annual Average 2016",20.32,-73.8830701,40.7556818,"8402 Northern Blvd, Flushing, NY 11372, USA","11372"
"548",551,412795,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",404,"Elmhurst and Corona (CD4)","Annual Average 2016",21.21,-73.8801301,40.737975,"82-33 Queens Blvd, Elmhurst, NY 11373, USA","11373"
"549",552,412798,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",405,"Ridgewood and Maspeth (CD5)","Annual Average 2016",18.83,-73.9018292,40.7043986,"6708 Forest Ave, Ridgewood, NY 11385, USA","11385"
"550",553,412801,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",406,"Rego Park and Forest Hills (CD6)","Annual Average 2016",19.31,-73.8624893,40.7255722,"631-25 Alderton St, Flushing, NY 11374, USA","11374"
"551",554,412804,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",407,"Flushing and Whitestone (CD7)","Annual Average 2016",18.2,-73.833079,40.7674987,"134-27 32nd Ave, Flushing, NY 11354, USA","11354"
"552",555,412807,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",408,"Hillcrest and Fresh Meadows (CD8)","Annual Average 2016",17.63,-73.8001762,40.7229706,"168-2 Union Tpke, Jamaica, NY 11432, USA","11432"
"553",556,412810,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",409,"Kew Gardens and Woodhaven (CD9)","Annual Average 2016",18.69,-73.8272029,40.705695,"83-13 124th Pl, Jamaica, NY 11415, USA","11415"
"554",557,412813,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",410,"South Ozone Park and Howard Beach (CD10)","Annual Average 2016",17.21,-73.8124984,40.6764003,"116-16 126th St, Jamaica, NY 11420, USA","11420"
"555",558,412816,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",411,"Bayside and Little Neck (CD11)","Annual Average 2016",16.78,-73.7654367,40.7585569,"215-42 46th Ave, Flushing, NY 11361, USA","11361"
"556",559,412819,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",412,"Jamaica and Hollis (CD12)","Annual Average 2016",17.63,-73.771711,40.7102714,"187-10 Jamaica Ave, Jamaica, NY 11423, USA","11423"
